<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
GAZP;0;240508;135507;154.48;40
GAZP;0;240508;135507;154.48;10
GAZP;0;240508;135509;154.47;40
GAZP;0;240508;135509;154.47;960
GAZP;0;240508;135509;154.47;800
GAZP;0;240508;135510;154.48;120
GAZP;0;240508;135510;154.47;20
GAZP;0;240508;135510;154.48;130
GAZP;0;240508;135513;154.48;110
GAZP;0;240508;135515;154.48;300
GAZP;0;240508;135515;154.48;500
GAZP;0;240508;135515;154.48;170
GAZP;0;240508;135516;154.47;620
GAZP;0;240508;135516;154.47;380
GAZP;0;240508;135516;154.47;430
GAZP;0;240508;135516;154.47;370
GAZP;0;240508;135517;154.47;10
GAZP;0;240508;135518;154.48;10
GAZP;0;240508;135519;154.48;120
GAZP;0;240508;135519;154.48;10
GAZP;0;240508;135523;154.47;20
GAZP;0;240508;135523;154.46;20
GAZP;0;240508;135523;154.44;10
GAZP;0;240508;135523;154.44;10
GAZP;0;240508;135523;154.43;420
GAZP;0;240508;135523;154.43;120
GAZP;0;240508;135523;154.43;50
GAZP;0;240508;135523;154.42;350
GAZP;0;240508;135523;154.42;800
GAZP;0;240508;135524;154.44;490
GAZP;0;240508;135524;154.45;200
GAZP;0;240508;135524;154.45;1490
GAZP;0;240508;135525;154.45;1000
GAZP;0;240508;135527;154.45;360
GAZP;0;240508;135527;154.46;1630
GAZP;0;240508;135527;154.46;1170
GAZP;0;240508;135527;154.46;300
GAZP;0;240508;135528;154.46;40
GAZP;0;240508;135529;154.46;500
GAZP;0;240508;135530;154.44;250
GAZP;0;240508;135530;154.43;250
GAZP;0;240508;135530;154.42;60
GAZP;0;240508;135530;154.42;800
GAZP;0;240508;135530;154.44;100
GAZP;0;240508;135532;154.45;150
GAZP;0;240508;135537;154.42;800
GAZP;0;240508;135538;154.44;10
GAZP;0;240508;135538;154.43;90
GAZP;0;240508;135538;154.42;40
GAZP;0;240508;135543;154.44;10
GAZP;0;240508;135544;154.44;490
GAZP;0;240508;135544;154.44;310
GAZP;0;240508;135546;154.45;10
GAZP;0;240508;135546;154.45;10
GAZP;0;240508;135547;154.45;30
GAZP;0;240508;135547;154.44;20
GAZP;0;240508;135551;154.44;610
GAZP;0;240508;135555;154.45;70
GAZP;0;240508;135556;154.45;70
GAZP;0;240508;135557;154.45;10
GAZP;0;240508;135559;154.45;10
GAZP;0;240508;135601;154.44;10
GAZP;0;240508;135613;154.45;10
GAZP;0;240508;135613;154.44;10
GAZP;0;240508;135614;154.45;30
GAZP;0;240508;135614;154.45;10
GAZP;0;240508;135614;154.45;10
GAZP;0;240508;135614;154.45;10
GAZP;0;240508;135614;154.45;10
GAZP;0;240508;135614;154.45;10
GAZP;0;240508;135614;154.45;200
GAZP;0;240508;135614;154.46;1170
GAZP;0;240508;135614;154.46;790
GAZP;0;240508;135614;154.46;250
GAZP;0;240508;135614;154.46;160
GAZP;0;240508;135614;154.47;2000
GAZP;0;240508;135614;154.47;780
GAZP;0;240508;135615;154.46;10
GAZP;0;240508;135616;154.46;10
GAZP;0;240508;135617;154.47;40
GAZP;0;240508;135618;154.46;100
GAZP;0;240508;135619;154.46;130
GAZP;0;240508;135622;154.46;10
GAZP;0;240508;135626;154.46;10
GAZP;0;240508;135626;154.45;20
GAZP;0;240508;135627;154.45;20
GAZP;0;240508;135627;154.45;30
GAZP;0;240508;135627;154.45;470
GAZP;0;240508;135627;154.45;30
GAZP;0;240508;135627;154.44;10
GAZP;0;240508;135627;154.44;20
GAZP;0;240508;135627;154.44;50
GAZP;0;240508;135627;154.44;20
GAZP;0;240508;135627;154.43;50
GAZP;0;240508;135629;154.46;30
GAZP;0;240508;135630;154.45;10
GAZP;0;240508;135630;154.45;10
GAZP;0;240508;135630;154.44;10
GAZP;0;240508;135630;154.43;10
GAZP;0;240508;135635;154.46;10
GAZP;0;240508;135638;154.46;10
GAZP;0;240508;135641;154.47;30
GAZP;0;240508;135641;154.45;10
GAZP;0;240508;135643;154.45;10
GAZP;0;240508;135644;154.45;10
GAZP;0;240508;135645;154.46;10
GAZP;0;240508;135646;154.46;30
GAZP;0;240508;135650;154.45;60
GAZP;0;240508;135651;154.45;10
GAZP;0;240508;135654;154.43;10
GAZP;0;240508;135654;154.45;10
GAZP;0;240508;135700;154.45;50
GAZP;0;240508;135702;154.45;80
GAZP;0;240508;135703;154.45;20
GAZP;0;240508;135704;154.45;10
GAZP;0;240508;135704;154.43;50
GAZP;0;240508;135710;154.45;10
GAZP;0;240508;135710;154.46;10
GAZP;0;240508;135713;154.43;20
GAZP;0;240508;135718;154.46;10
GAZP;0;240508;135727;154.43;30
GAZP;0;240508;135730;154.45;50
GAZP;0;240508;135734;154.46;10
GAZP;0;240508;135735;154.45;20
GAZP;0;240508;135737;154.46;10
GAZP;0;240508;135749;154.45;10
GAZP;0;240508;135755;154.46;10
GAZP;0;240508;135800;154.46;1000
GAZP;0;240508;135800;154.46;30
GAZP;0;240508;135800;154.46;10
GAZP;0;240508;135801;154.46;100
GAZP;0;240508;135801;154.45;20
GAZP;0;240508;135801;154.45;10
GAZP;0;240508;135801;154.45;700
GAZP;0;240508;135804;154.46;90
GAZP;0;240508;135808;154.46;10
GAZP;0;240508;135809;154.46;60
GAZP;0;240508;135809;154.45;140
GAZP;0;240508;135810;154.46;30
GAZP;0;240508;135810;154.45;400
GAZP;0;240508;135812;154.46;170
GAZP;0;240508;135814;154.46;90
GAZP;0;240508;135816;154.46;10
GAZP;0;240508;135819;154.46;20
GAZP;0;240508;135827;154.46;20
GAZP;0;240508;135833;154.45;10
GAZP;0;240508;135835;154.46;10
GAZP;0;240508;135837;154.46;30
GAZP;0;240508;135838;154.46;160
GAZP;0;240508;135838;154.46;670
GAZP;0;240508;135838;154.46;500
GAZP;0;240508;135839;154.46;10
GAZP;0;240508;135839;154.46;60
GAZP;0;240508;135846;154.47;10
GAZP;0;240508;135848;154.47;320
GAZP;0;240508;135853;154.47;1000
GAZP;0;240508;135853;154.47;500
GAZP;0;240508;135855;154.47;90
GAZP;0;240508;135856;154.47;20
GAZP;0;240508;135858;154.47;10
GAZP;0;240508;135900;154.47;50
GAZP;0;240508;135901;154.47;30
GAZP;0;240508;135902;154.47;10
GAZP;0;240508;135904;154.47;10
GAZP;0;240508;135905;154.46;10
GAZP;0;240508;135911;154.47;10
GAZP;0;240508;135911;154.47;10
GAZP;0;240508;135911;154.47;40
GAZP;0;240508;135916;154.47;10
GAZP;0;240508;135917;154.47;20
GAZP;0;240508;135919;154.47;10
GAZP;0;240508;135922;154.47;10
GAZP;0;240508;135923;154.47;190
GAZP;0;240508;135924;154.47;20
GAZP;0;240508;135924;154.47;90
GAZP;0;240508;135926;154.47;10
GAZP;0;240508;135928;154.47;10
GAZP;0;240508;135931;154.47;90
GAZP;0;240508;135933;154.47;10
GAZP;0;240508;135937;154.46;50
GAZP;0;240508;135952;154.47;1030
GAZP;0;240508;135954;154.47;20
GAZP;0;240508;135954;154.47;20
GAZP;0;240508;135954;154.47;120
GAZP;0;240508;135955;154.46;10
GAZP;0;240508;135959;154.47;10
GAZP;0;240508;135959;154.47;10
GAZP;0;240508;135959;154.47;10
GAZP;0;240508;140001;154.47;50
GAZP;0;240508;140001;154.47;50
GAZP;0;240508;140003;154.47;10
GAZP;0;240508;140007;154.47;20
GAZP;0;240508;140007;154.46;20
GAZP;0;240508;140009;154.46;210
GAZP;0;240508;140009;154.46;250
GAZP;0;240508;140009;154.46;10
GAZP;0;240508;140009;154.46;10
GAZP;0;240508;140009;154.46;10
GAZP;0;240508;140009;154.46;10
GAZP;0;240508;140009;154.46;1850
GAZP;0;240508;140009;154.46;280
GAZP;0;240508;140009;154.45;50
GAZP;0;240508;140009;154.45;20
GAZP;0;240508;140009;154.45;250
GAZP;0;240508;140009;154.45;10
GAZP;0;240508;140009;154.45;9040
GAZP;0;240508;140012;154.47;1000
GAZP;0;240508;140015;154.47;10
GAZP;0;240508;140017;154.47;10
GAZP;0;240508;140019;154.46;150
GAZP;0;240508;140020;154.47;10
GAZP;0;240508;140022;154.46;60
GAZP;0;240508;140024;154.47;10
GAZP;0;240508;140025;154.47;20
GAZP;0;240508;140026;154.46;20
GAZP;0;240508;140026;154.46;480
GAZP;0;240508;140029;154.47;60
GAZP;0;240508;140030;154.47;10
GAZP;0;240508;140031;154.47;90
GAZP;0;240508;140031;154.47;20
GAZP;0;240508;140031;154.47;20
GAZP;0;240508;140031;154.47;10
GAZP;0;240508;140031;154.47;10
GAZP;0;240508;140031;154.47;10
GAZP;0;240508;140031;154.47;10
GAZP;0;240508;140031;154.47;10
GAZP;0;240508;140046;154.48;2000
GAZP;0;240508;140047;154.48;20
GAZP;0;240508;140048;154.49;220
GAZP;0;240508;140057;154.5;10
GAZP;0;240508;140058;154.48;20
GAZP;0;240508;140100;154.49;10
GAZP;0;240508;140100;154.49;30
GAZP;0;240508;140103;154.49;10
GAZP;0;240508;140109;154.5;10
GAZP;0;240508;140125;154.49;150
GAZP;0;240508;140127;154.5;20
GAZP;0;240508;140129;154.5;30
GAZP;0;240508;140136;154.5;10
GAZP;0;240508;140136;154.5;10
GAZP;0;240508;140141;154.5;10
GAZP;0;240508;140145;154.5;310
GAZP;0;240508;140146;154.5;10
GAZP;0;240508;140148;154.5;40
GAZP;0;240508;140150;154.49;550
GAZP;0;240508;140153;154.5;60
GAZP;0;240508;140155;154.5;10
GAZP;0;240508;140200;154.5;20
GAZP;0;240508;140200;154.5;30
GAZP;0;240508;140202;154.5;10
GAZP;0;240508;140204;154.5;30
GAZP;0;240508;140206;154.5;20
GAZP;0;240508;140219;154.49;20
GAZP;0;240508;140220;154.5;10
GAZP;0;240508;140221;154.5;10
GAZP;0;240508;140223;154.5;30
GAZP;0;240508;140227;154.5;10
GAZP;0;240508;140229;154.5;10
GAZP;0;240508;140230;154.5;10
GAZP;0;240508;140235;154.49;30
GAZP;0;240508;140235;154.5;10
GAZP;0;240508;140241;154.5;10
GAZP;0;240508;140246;154.49;70
GAZP;0;240508;140247;154.5;10
GAZP;0;240508;140247;154.5;10
GAZP;0;240508;140250;154.49;210
GAZP;0;240508;140252;154.5;30
GAZP;0;240508;140252;154.5;10
GAZP;0;240508;140253;154.5;10
GAZP;0;240508;140258;154.5;250
GAZP;0;240508;140301;154.5;20
GAZP;0;240508;140301;154.5;40
GAZP;0;240508;140302;154.5;100
GAZP;0;240508;140302;154.5;10
GAZP;0;240508;140302;154.5;20
GAZP;0;240508;140303;154.5;10
GAZP;0;240508;140303;154.5;20
GAZP;0;240508;140306;154.5;100
GAZP;0;240508;140307;154.5;10
GAZP;0;240508;140309;154.5;20
GAZP;0;240508;140314;154.5;40
GAZP;0;240508;140314;154.5;300
GAZP;0;240508;140314;154.5;30
GAZP;0;240508;140314;154.5;380
GAZP;0;240508;140314;154.5;210
GAZP;0;240508;140314;154.5;10
GAZP;0;240508;140314;154.5;20
GAZP;0;240508;140314;154.5;110
GAZP;0;240508;140314;154.5;10
GAZP;0;240508;140314;154.5;130
GAZP;0;240508;140314;154.5;10
GAZP;0;240508;140314;154.5;1520
GAZP;0;240508;140316;154.5;170
GAZP;0;240508;140317;154.5;10
GAZP;0;240508;140319;154.49;60
GAZP;0;240508;140321;154.5;10
GAZP;0;240508;140322;154.5;250
GAZP;0;240508;140325;154.5;30
GAZP;0;240508;140329;154.5;10
GAZP;0;240508;140329;154.5;10
GAZP;0;240508;140330;154.5;20
GAZP;0;240508;140339;154.5;10
GAZP;0;240508;140342;154.5;10
GAZP;0;240508;140343;154.5;10
GAZP;0;240508;140348;154.5;1390
GAZP;0;240508;140348;154.5;20
GAZP;0;240508;140348;154.5;10
GAZP;0;240508;140348;154.5;200
GAZP;0;240508;140349;154.51;120
GAZP;0;240508;140357;154.51;10
GAZP;0;240508;140403;154.52;2220
GAZP;0;240508;140403;154.52;10
GAZP;0;240508;140415;154.53;10
GAZP;0;240508;140415;154.53;10
GAZP;0;240508;140429;154.53;10
GAZP;0;240508;140429;154.52;120
GAZP;0;240508;140432;154.53;480
GAZP;0;240508;140433;154.53;20
GAZP;0;240508;140434;154.53;10
GAZP;0;240508;140439;154.53;30
GAZP;0;240508;140442;154.53;20
GAZP;0;240508;140448;154.53;60
GAZP;0;240508;140449;154.53;10
GAZP;0;240508;140450;154.53;20
GAZP;0;240508;140453;154.53;270
GAZP;0;240508;140458;154.53;10
GAZP;0;240508;140459;154.53;20
GAZP;0;240508;140459;154.53;10
GAZP;0;240508;140501;154.53;10
GAZP;0;240508;140502;154.53;10
GAZP;0;240508;140502;154.53;60
GAZP;0;240508;140502;154.53;60
GAZP;0;240508;140507;154.53;1390
GAZP;0;240508;140507;154.53;370
GAZP;0;240508;140507;154.54;10
GAZP;0;240508;140510;154.55;30
GAZP;0;240508;140511;154.55;10
GAZP;0;240508;140511;154.55;10
GAZP;0;240508;140513;154.55;10
GAZP;0;240508;140514;154.55;20
GAZP;0;240508;140514;154.55;50
GAZP;0;240508;140514;154.56;10
GAZP;0;240508;140516;154.57;10
GAZP;0;240508;140516;154.57;10
GAZP;0;240508;140516;154.57;260
GAZP;0;240508;140518;154.57;10
GAZP;0;240508;140518;154.57;10
GAZP;0;240508;140518;154.57;10
GAZP;0;240508;140518;154.57;10
GAZP;0;240508;140518;154.57;10
GAZP;0;240508;140518;154.57;10
GAZP;0;240508;140518;154.57;1000
GAZP;0;240508;140518;154.58;20
GAZP;0;240508;140519;154.57;20
GAZP;0;240508;140519;154.57;20
GAZP;0;240508;140523;154.58;20
GAZP;0;240508;140526;154.58;20
GAZP;0;240508;140529;154.57;250
GAZP;0;240508;140538;154.58;10
GAZP;0;240508;140539;154.58;20
GAZP;0;240508;140542;154.58;20
GAZP;0;240508;140548;154.58;120
GAZP;0;240508;140548;154.58;10
GAZP;0;240508;140549;154.58;10
GAZP;0;240508;140550;154.57;200
GAZP;0;240508;140553;154.57;50
GAZP;0;240508;140556;154.58;20
GAZP;0;240508;140557;154.58;10
GAZP;0;240508;140557;154.57;20
GAZP;0;240508;140559;154.58;30
GAZP;0;240508;140603;154.58;60
GAZP;0;240508;140604;154.58;50
GAZP;0;240508;140609;154.58;230
GAZP;0;240508;140613;154.58;10
GAZP;0;240508;140617;154.57;30
GAZP;0;240508;140622;154.58;10
GAZP;0;240508;140625;154.58;30
GAZP;0;240508;140628;154.58;20
GAZP;0;240508;140631;154.58;20
GAZP;0;240508;140632;154.57;30
GAZP;0;240508;140633;154.57;20
GAZP;0;240508;140648;154.58;10
GAZP;0;240508;140649;154.57;650
GAZP;0;240508;140649;154.57;10
GAZP;0;240508;140649;154.57;900
GAZP;0;240508;140649;154.57;10
GAZP;0;240508;140649;154.57;10
GAZP;0;240508;140651;154.57;60
GAZP;0;240508;140658;154.57;20
GAZP;0;240508;140658;154.57;30
GAZP;0;240508;140659;154.57;40
GAZP;0;240508;140659;154.56;10
GAZP;0;240508;140659;154.55;120
GAZP;0;240508;140700;154.55;20
GAZP;0;240508;140700;154.55;20
GAZP;0;240508;140701;154.55;50
GAZP;0;240508;140714;154.54;10
GAZP;0;240508;140724;154.54;10
GAZP;0;240508;140727;154.54;280
GAZP;0;240508;140727;154.54;1500
GAZP;0;240508;140727;154.54;800
GAZP;0;240508;140727;154.54;1170
GAZP;0;240508;140727;154.54;1010
GAZP;0;240508;140727;154.54;1000
GAZP;0;240508;140727;154.54;2000
GAZP;0;240508;140727;154.54;30
GAZP;0;240508;140727;154.54;10
GAZP;0;240508;140727;154.55;100
GAZP;0;240508;140727;154.55;800
GAZP;0;240508;140727;154.55;250
GAZP;0;240508;140727;154.55;1500
GAZP;0;240508;140727;154.55;1000
GAZP;0;240508;140727;154.56;1000
GAZP;0;240508;140727;154.56;250
GAZP;0;240508;140727;154.56;1630
GAZP;0;240508;140727;154.56;250
GAZP;0;240508;140727;154.56;500
GAZP;0;240508;140727;154.56;630
GAZP;0;240508;140727;154.56;2030
GAZP;0;240508;140727;154.57;80
GAZP;0;240508;140733;154.57;10
GAZP;0;240508;140735;154.57;20
GAZP;0;240508;140737;154.57;100
GAZP;0;240508;140740;154.56;20
GAZP;0;240508;140743;154.56;10
GAZP;0;240508;140744;154.57;60
GAZP;0;240508;140744;154.57;10
GAZP;0;240508;140744;154.57;30
GAZP;0;240508;140747;154.57;10
GAZP;0;240508;140757;154.57;10
GAZP;0;240508;140758;154.56;10
GAZP;0;240508;140800;154.56;110
GAZP;0;240508;140801;154.57;10
GAZP;0;240508;140803;154.57;10
GAZP;0;240508;140806;154.57;10
GAZP;0;240508;140809;154.56;10
GAZP;0;240508;140811;154.57;20
GAZP;0;240508;140812;154.57;10
GAZP;0;240508;140813;154.57;200
GAZP;0;240508;140818;154.57;200
GAZP;0;240508;140823;154.57;10
GAZP;0;240508;140825;154.57;70
GAZP;0;240508;140826;154.57;10
GAZP;0;240508;140837;154.57;80
GAZP;0;240508;140838;154.57;10
GAZP;0;240508;140840;154.57;100
GAZP;0;240508;140840;154.57;10
GAZP;0;240508;140844;154.56;10
GAZP;0;240508;140846;154.57;100
GAZP;0;240508;140849;154.57;100
GAZP;0;240508;140857;154.57;10
GAZP;0;240508;140900;154.57;30
GAZP;0;240508;140900;154.57;110
GAZP;0;240508;140906;154.56;100
GAZP;0;240508;140911;154.57;20
GAZP;0;240508;140912;154.57;10
GAZP;0;240508;140913;154.56;10
GAZP;0;240508;140913;154.57;10
GAZP;0;240508;140915;154.57;10
GAZP;0;240508;140915;154.57;300
GAZP;0;240508;140917;154.56;60
GAZP;0;240508;140930;154.57;10
GAZP;0;240508;140930;154.57;20
GAZP;0;240508;140934;154.56;10
GAZP;0;240508;140937;154.56;290
GAZP;0;240508;140938;154.57;10
GAZP;0;240508;140938;154.57;20
GAZP;0;240508;140940;154.56;20
GAZP;0;240508;140945;154.57;80
GAZP;0;240508;140945;154.57;200
GAZP;0;240508;140945;154.57;30
GAZP;0;240508;140945;154.57;190
GAZP;0;240508;140951;154.57;30
GAZP;0;240508;140951;154.57;10
GAZP;0;240508;140951;154.57;70
GAZP;0;240508;140952;154.57;500
GAZP;0;240508;140954;154.57;10
GAZP;0;240508;140957;154.56;31830
GAZP;0;240508;140957;154.56;10
GAZP;0;240508;140957;154.56;10
GAZP;0;240508;140957;154.56;2000
GAZP;0;240508;140957;154.56;50
GAZP;0;240508;140957;154.56;1300
GAZP;0;240508;140957;154.56;10
GAZP;0;240508;140957;154.56;10
GAZP;0;240508;140957;154.55;280
GAZP;0;240508;140957;154.55;860
GAZP;0;240508;141001;154.55;150
GAZP;0;240508;141001;154.55;70
GAZP;0;240508;141002;154.55;10
GAZP;0;240508;141005;154.55;10
GAZP;0;240508;141006;154.55;10
GAZP;0;240508;141006;154.55;70
GAZP;0;240508;141007;154.55;150
GAZP;0;240508;141018;154.55;10
GAZP;0;240508;141023;154.55;30
GAZP;0;240508;141024;154.55;10
GAZP;0;240508;141026;154.55;1000
GAZP;0;240508;141027;154.55;30
GAZP;0;240508;141029;154.55;20
GAZP;0;240508;141039;154.55;20
GAZP;0;240508;141041;154.55;60
GAZP;0;240508;141042;154.54;20
GAZP;0;240508;141057;154.55;50
GAZP;0;240508;141058;154.55;10
GAZP;0;240508;141058;154.55;20
GAZP;0;240508;141059;154.54;70
GAZP;0;240508;141102;154.55;150
GAZP;0;240508;141102;154.55;10
GAZP;0;240508;141103;154.55;60
GAZP;0;240508;141105;154.55;10
GAZP;0;240508;141110;154.55;10
GAZP;0;240508;141112;154.55;10
GAZP;0;240508;141113;154.55;200
GAZP;0;240508;141114;154.55;110
GAZP;0;240508;141125;154.55;70
GAZP;0;240508;141126;154.55;10
GAZP;0;240508;141134;154.55;50
GAZP;0;240508;141134;154.55;140
GAZP;0;240508;141139;154.55;5000
GAZP;0;240508;141141;154.55;190
GAZP;0;240508;141144;154.54;80
GAZP;0;240508;141144;154.55;20
GAZP;0;240508;141146;154.54;60
GAZP;0;240508;141147;154.54;40
GAZP;0;240508;141149;154.55;7250
GAZP;0;240508;141201;154.55;10
GAZP;0;240508;141201;154.54;10
GAZP;0;240508;141202;154.55;20
GAZP;0;240508;141205;154.55;50
GAZP;0;240508;141212;154.55;30
GAZP;0;240508;141213;154.54;10
GAZP;0;240508;141218;154.55;10
GAZP;0;240508;141221;154.55;10
GAZP;0;240508;141228;154.54;30
GAZP;0;240508;141237;154.55;310
GAZP;0;240508;141242;154.55;10
GAZP;0;240508;141248;154.54;30
GAZP;0;240508;141252;154.55;10
GAZP;0;240508;141257;154.54;300
GAZP;0;240508;141257;154.54;20
GAZP;0;240508;141257;154.54;1100
GAZP;0;240508;141257;154.54;10
GAZP;0;240508;141257;154.54;70
GAZP;0;240508;141257;154.54;30
GAZP;0;240508;141257;154.54;50
GAZP;0;240508;141257;154.54;10
GAZP;0;240508;141257;154.54;10
GAZP;0;240508;141257;154.54;60
GAZP;0;240508;141257;154.54;50
GAZP;0;240508;141257;154.53;60
GAZP;0;240508;141257;154.53;20
GAZP;0;240508;141257;154.53;280
GAZP;0;240508;141257;154.52;50
GAZP;0;240508;141257;154.52;10
GAZP;0;240508;141257;154.52;40
GAZP;0;240508;141257;154.52;430
GAZP;0;240508;141257;154.51;50
GAZP;0;240508;141257;154.51;50
GAZP;0;240508;141257;154.51;10
GAZP;0;240508;141257;154.51;10
GAZP;0;240508;141257;154.51;30
GAZP;0;240508;141257;154.51;880
GAZP;0;240508;141257;154.5;500
GAZP;0;240508;141257;154.5;200
GAZP;0;240508;141257;154.5;20
GAZP;0;240508;141257;154.5;10
GAZP;0;240508;141257;154.5;200
GAZP;0;240508;141257;154.5;300
GAZP;0;240508;141257;154.5;10
GAZP;0;240508;141257;154.5;300
GAZP;0;240508;141257;154.5;640
GAZP;0;240508;141257;154.5;80
GAZP;0;240508;141257;154.5;20
GAZP;0;240508;141257;154.49;370
GAZP;0;240508;141257;154.49;50
GAZP;0;240508;141257;154.49;100
GAZP;0;240508;141257;154.49;250
GAZP;0;240508;141257;154.48;10
GAZP;0;240508;141257;154.48;20
GAZP;0;240508;141257;154.48;20
GAZP;0;240508;141257;154.48;1630
GAZP;0;240508;141257;154.48;300
GAZP;0;240508;141257;154.48;1100
GAZP;0;240508;141258;154.48;300
GAZP;0;240508;141300;154.48;150
GAZP;0;240508;141300;154.47;20
GAZP;0;240508;141300;154.47;20
GAZP;0;240508;141300;154.47;10
GAZP;0;240508;141300;154.47;10
GAZP;0;240508;141301;154.46;10
GAZP;0;240508;141301;154.45;80
GAZP;0;240508;141302;154.46;10
GAZP;0;240508;141303;154.46;20
GAZP;0;240508;141308;154.46;20
GAZP;0;240508;141310;154.45;10
GAZP;0;240508;141312;154.46;10
GAZP;0;240508;141312;154.45;100
GAZP;0;240508;141312;154.46;10
GAZP;0;240508;141315;154.45;30
GAZP;0;240508;141318;154.46;10
GAZP;0;240508;141323;154.46;10
GAZP;0;240508;141324;154.45;340
GAZP;0;240508;141328;154.46;40
GAZP;0;240508;141329;154.45;7400
GAZP;0;240508;141329;154.45;100
GAZP;0;240508;141329;154.45;10
GAZP;0;240508;141329;154.45;10
GAZP;0;240508;141329;154.45;10
GAZP;0;240508;141329;154.45;10
GAZP;0;240508;141329;154.45;10
GAZP;0;240508;141329;154.45;10
GAZP;0;240508;141329;154.45;200
GAZP;0;240508;141329;154.45;30
GAZP;0;240508;141329;154.45;2030
GAZP;0;240508;141329;154.45;20
GAZP;0;240508;141341;154.45;10
GAZP;0;240508;141346;154.45;150
GAZP;0;240508;141346;154.45;90
GAZP;0;240508;141349;154.45;10
GAZP;0;240508;141349;154.44;10
GAZP;0;240508;141358;154.45;250
GAZP;0;240508;141358;154.45;10
GAZP;0;240508;141400;154.45;30
GAZP;0;240508;141401;154.45;70
GAZP;0;240508;141403;154.45;10
GAZP;0;240508;141413;154.44;410
GAZP;0;240508;141415;154.45;10
GAZP;0;240508;141416;154.45;50
GAZP;0;240508;141416;154.45;20
GAZP;0;240508;141417;154.45;10
GAZP;0;240508;141420;154.45;10
GAZP;0;240508;141420;154.44;20
GAZP;0;240508;141421;154.45;30
GAZP;0;240508;141423;154.44;80
GAZP;0;240508;141424;154.45;20
GAZP;0;240508;141425;154.45;10
GAZP;0;240508;141426;154.45;10
GAZP;0;240508;141427;154.45;10
GAZP;0;240508;141434;154.45;50
GAZP;0;240508;141440;154.45;10
GAZP;0;240508;141440;154.45;10
GAZP;0;240508;141442;154.45;10
GAZP;0;240508;141445;154.44;10
GAZP;0;240508;141445;154.44;760
GAZP;0;240508;141448;154.45;80
GAZP;0;240508;141449;154.45;10
GAZP;0;240508;141449;154.45;20
GAZP;0;240508;141450;154.44;60
GAZP;0;240508;141450;154.44;10
GAZP;0;240508;141451;154.45;10
GAZP;0;240508;141454;154.45;10
GAZP;0;240508;141456;154.44;760
GAZP;0;240508;141456;154.44;20
GAZP;0;240508;141456;154.43;10
GAZP;0;240508;141456;154.43;10
GAZP;0;240508;141456;154.42;6980
GAZP;0;240508;141456;154.42;10
GAZP;0;240508;141456;154.42;10
GAZP;0;240508;141456;154.42;800
GAZP;0;240508;141456;154.42;10
GAZP;0;240508;141456;154.42;50
GAZP;0;240508;141456;154.42;740
GAZP;0;240508;141456;154.4;10
GAZP;0;240508;141456;154.4;10
GAZP;0;240508;141456;154.4;100
GAZP;0;240508;141456;154.4;10
GAZP;0;240508;141456;154.4;10
GAZP;0;240508;141456;154.4;10
GAZP;0;240508;141456;154.4;20
GAZP;0;240508;141456;154.4;60
GAZP;0;240508;141456;154.4;160
GAZP;0;240508;141456;154.4;30
GAZP;0;240508;141456;154.4;10
GAZP;0;240508;141456;154.4;500
GAZP;0;240508;141456;154.4;10
GAZP;0;240508;141456;154.4;10
GAZP;0;240508;141456;154.4;10
GAZP;0;240508;141456;154.4;10
GAZP;0;240508;141456;154.4;10
GAZP;0;240508;141456;154.4;10
GAZP;0;240508;141456;154.4;10
GAZP;0;240508;141456;154.4;20
GAZP;0;240508;141456;154.4;20
GAZP;0;240508;141456;154.4;20
GAZP;0;240508;141456;154.4;20
GAZP;0;240508;141456;154.4;250
GAZP;0;240508;141456;154.39;30
GAZP;0;240508;141456;154.39;10
GAZP;0;240508;141456;154.39;50
GAZP;0;240508;141456;154.39;80
GAZP;0;240508;141456;154.39;10
GAZP;0;240508;141456;154.39;10
GAZP;0;240508;141456;154.39;70
GAZP;0;240508;141505;154.41;250
GAZP;0;240508;141505;154.41;300
GAZP;0;240508;141505;154.41;450
GAZP;0;240508;141505;154.4;10
GAZP;0;240508;141506;154.4;50
GAZP;0;240508;141509;154.41;60
GAZP;0;240508;141510;154.42;40
GAZP;0;240508;141510;154.41;10
GAZP;0;240508;141512;154.42;20
GAZP;0;240508;141522;154.42;10
GAZP;0;240508;141527;154.42;10
GAZP;0;240508;141527;154.42;10
GAZP;0;240508;141530;154.42;10
GAZP;0;240508;141530;154.42;10
GAZP;0;240508;141530;154.42;10
GAZP;0;240508;141530;154.42;10
GAZP;0;240508;141530;154.42;10
GAZP;0;240508;141530;154.43;90
GAZP;0;240508;141533;154.43;10
GAZP;0;240508;141533;154.43;1000
GAZP;0;240508;141535;154.44;30
GAZP;0;240508;141535;154.44;90
GAZP;0;240508;141549;154.44;90
GAZP;0;240508;141555;154.43;30
GAZP;0;240508;141600;154.43;10
GAZP;0;240508;141601;154.44;10
GAZP;0;240508;141604;154.43;110
GAZP;0;240508;141604;154.44;10
GAZP;0;240508;141607;154.44;10
GAZP;0;240508;141610;154.43;1000
GAZP;0;240508;141611;154.44;10
GAZP;0;240508;141612;154.44;30
GAZP;0;240508;141612;154.44;80
GAZP;0;240508;141614;154.44;100
GAZP;0;240508;141615;154.44;10
GAZP;0;240508;141616;154.45;10
GAZP;0;240508;141621;154.44;510
GAZP;0;240508;141621;154.43;240
